id_progress,assignmentId,userId_progress,courseId_progress,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt,id_assignment,userId_assignment,courseId_assignment,learningPathId,assignedAt,id,title,duration,difficultyLevel,createdAt,updatedAt_course,progress_percent,total_score
1969,1969,129,2276,37.0319446377901,59.40851866491131,4,IN_PROGRESS,None,13.0,19.0,7,8,2024-07-23 16:26:50,1969,129,2276,-1,2023-04-30 21:39:51,2276,Learn Piano: The Basics of Keyboards,90,EASY,2024-10-04 09:09:00.000,2030-12-21 09:09:00.000,3703.1944637790098,32.0
1970,1970,129,2085,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-02 18:28:05,1970,129,2085,-1,2020-04-16 18:55:39,2085,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,35,EASY,2024-10-04 09:09:00.000,2030-06-13 09:09:00.000,0.0,0.0
1971,1971,129,2142,100.0,63.20856635904658,30,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,85.0,4,7,2024-05-05 19:01:01,1971,129,2142,-1,2023-03-07 11:35:18,2142,Aprende a tocar el teclado como los expertos,150,EASY,2024-10-04 09:09:00.000,2030-08-09 09:09:00.000,10000.0,109.0
1972,1972,129,193,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-04 17:31:33,1972,129,193,-1,2021-09-26 01:49:04,193,Profitable binary option trading strategy,90,EASY,2024-10-04 09:09:00.000,2025-04-08 09:09:00.000,0.0,0.0
1973,1973,129,2174,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-14 12:40:21,1973,129,2174,-1,2024-02-26 13:32:46,2174,How to Sing and Play the Guitar (at the same time),90,EASY,2024-10-04 09:09:00.000,2030-09-10 09:09:00.000,0.0,0.0
1974,1974,129,2207,88.17144994641963,61.47529062218985,28,IN_PROGRESS,None,53.0,40.0,2,3,2024-04-29 06:29:10,1974,129,2207,-1,2022-06-27 12:23:24,2207,Master the Clarinet: Intermediate Instruction Made Simple!,420,EASY,2024-10-04 09:09:00.000,2030-10-13 09:09:00.000,8817.144994641963,93.0
1975,1975,129,2075,100.0,68.30890153677501,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,100.0,5,3,2024-10-04 14:07:55,1975,129,2075,-1,2024-05-08 02:34:18,2075,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,60,EASY,2024-10-04 09:09:00.000,2030-06-03 09:09:00.000,10000.0,120.0
1976,1976,130,3249,54.95718515708228,88.8713571696797,22,IN_PROGRESS,None,83.0,94.0,9,1,2024-08-14 07:55:14,1976,130,3249,-1,2022-05-02 01:56:55,3249,Learn what's new in PHP 7,210,MEDIUM,2024-10-04 09:09:00.000,2033-08-20 09:09:00.000,5495.718515708228,177.0
1977,1977,130,1812,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-21 00:11:12,1977,130,1812,-1,2021-02-13 17:06:00,1812,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,120,EASY,2024-10-04 09:09:00.000,2029-09-13 09:09:00.000,0.0,0.0
1978,1978,130,1114,100.0,95.01742120257772,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,55.0,73.0,8,1,2024-03-29 16:37:20,1978,130,1114,-1,2020-12-04 01:14:04,1114,Studying the CFA Program exams (Mandarin language version),40,EASY,2024-10-04 09:10:00.000,2027-10-16 09:09:00.000,10000.0,128.0
1979,1979,130,1642,50.37643772092654,73.68398212004145,29,IN_PROGRESS,None,33.0,95.0,9,2,2024-04-15 05:39:14,1979,130,1642,-1,2023-01-08 00:29:08,1642,Digital Art for Beginners,900,EASY,2024-10-04 09:10:00.000,2029-03-27 09:09:00.000,5037.643772092654,128.0
1980,1980,130,2996,49.87699848015698,93.62690528955662,17,IN_PROGRESS,None,98.0,1.0,5,4,2024-02-04 16:17:20,1980,130,2996,-1,2020-07-09 04:13:14,2996,WordPress Plugin Development -> Deep dive discovery!,120,EASY,2024-10-04 09:09:00.000,2032-12-10 09:09:00.000,4987.699848015698,99.0
1981,1981,130,1018,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-08 19:25:17,1981,130,1018,-1,2021-12-31 14:06:39,1018,"Working Capital assessment for bankers, credit analysts",420,EASY,2024-10-04 09:10:00.000,2027-07-12 09:09:00.000,0.0,0.0
1982,1982,130,1526,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-28 06:14:14,1982,130,1526,-1,2020-04-11 07:57:28,1526,Turn your animated greeting card carousel into a music video,60,MEDIUM,2024-10-04 09:09:00.000,2028-12-01 09:09:00.000,0.0,0.0
1983,1983,130,1781,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-14 00:03:15,1983,130,1781,-1,2021-03-19 12:47:29,1781,Marvelous Logo Design,90,EASY,2024-10-04 09:09:00.000,2029-08-13 09:09:00.000,0.0,0.0
1984,1984,131,3444,100.0,75.40279471631446,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,66.0,26.0,9,2,2024-09-19 03:39:07,1984,131,3444,-1,2022-03-14 14:24:29,3444,Practical Understanding of PHP and MySQL,330,EASY,2024-10-04 09:09:00.000,2034-03-03 09:09:00.000,10000.0,92.0
1985,1985,131,1774,100.0,66.9042798872748,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,37.0,29.0,6,8,2024-01-30 15:22:06,1985,131,1774,-1,2024-09-06 09:57:52,1774,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,120,EASY,2024-10-04 09:10:00.000,2029-08-06 09:09:00.000,10000.0,66.0
1986,1986,131,3648,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-27 22:37:43,1986,131,3648,-1,2024-02-28 15:49:48,3648,JavaScript from Scratch for Very Beginners,300,EASY,2024-10-04 09:09:00.000,2034-09-23 09:09:00.000,0.0,0.0
1987,1987,131,2083,100.0,60.2420088014648,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,41.0,55.0,2,8,2024-08-07 03:35:01,1987,131,2083,-1,2024-05-02 04:40:08,2083,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,300,MEDIUM,2024-10-04 09:09:00.000,2030-06-11 09:09:00.000,10000.0,96.0
1988,1988,131,1681,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-21 07:45:39,1988,131,1681,-1,2020-07-01 07:19:22,1681,Creación de iconos con Illustrator,180,EASY,2024-10-04 09:09:00.000,2029-05-05 09:09:00.000,0.0,0.0
1989,1989,131,3183,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-10-06 20:24:16,1989,131,3183,-1,2024-06-29 07:37:36,3183,Learn To Create WordPress Themes By Building 10 Projects,990,EASY,2024-10-04 09:09:00.000,2033-06-15 09:09:00.000,0.0,0.0
1990,1990,131,2117,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-11 12:14:49,1990,131,2117,-1,2022-03-18 21:21:37,2117,Play music on Harmonica using 8 notes - learn easy tunes!,60,EASY,2024-10-04 09:09:00.000,2030-07-15 09:09:00.000,0.0,0.0
1991,1991,131,1928,100.0,71.44756088858054,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,53.0,65.0,3,7,2024-03-20 06:52:31,1991,131,1928,-1,2020-06-05 22:51:07,1928,CAGED Pentatonic System for Guitar - Level 3,90,EASY,2024-10-04 09:09:00.000,2030-01-07 09:09:00.000,10000.0,118.0
1992,1992,131,2590,100.0,66.90481731309035,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,31.0,95.0,5,5,2024-07-26 05:47:09,1992,131,2590,-1,2020-03-01 21:20:45,2590,The Complete Web Development Tutorial Using React and Redux,240,MEDIUM,2024-10-04 09:10:00.000,2031-10-31 09:09:00.000,10000.0,126.0
1993,1993,131,2585,40.3108435545807,54.41722277298259,17,IN_PROGRESS,None,71.0,39.0,8,1,2024-09-23 19:02:47,1993,131,2585,-1,2023-04-05 19:23:41,2585,jQuery in Action: Build 8 jQuery Projects,660,EASY,2024-10-04 09:09:00.000,2031-10-26 09:09:00.000,4031.08435545807,110.0
1994,1994,131,2031,100.0,89.71635956421103,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,26.0,5,2,2024-04-24 11:29:50,1994,131,2031,-1,2023-05-03 17:36:01,2031,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,60,EASY,2024-10-04 09:09:00.000,2030-04-20 09:09:00.000,10000.0,84.0
1995,1995,131,1067,88.10004091016755,90.59827312542058,2,IN_PROGRESS,None,82.0,86.0,6,7,2024-09-15 06:00:56,1995,131,1067,-1,2021-12-20 23:02:33,1067,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,60,EASY,2024-10-04 09:09:00.000,2027-08-30 09:09:00.000,8810.004091016755,168.0
1996,1996,131,1437,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-28 23:18:35,1996,131,1437,-1,2021-06-19 06:40:16,1437,History of Art and Design from XV to XXI century,120,EASY,2024-10-04 09:09:00.000,2028-09-03 09:09:00.000,0.0,0.0
1997,1997,131,540,95.65730025067852,74.47623365647698,26,IN_PROGRESS,None,15.0,75.0,9,9,2024-08-01 06:38:53,1997,131,540,-1,2020-03-08 18:34:34,540,Introduction to Accounting - Analyzing Financial Statements,60,MEDIUM,2024-10-04 09:09:00.000,2026-03-21 09:09:00.000,9565.73002506785,90.0
1998,1998,131,1170,99.77169576072626,68.36376932098558,26,IN_PROGRESS,None,7.0,12.0,7,6,2024-07-02 20:28:19,1998,131,1170,-1,2022-06-23 20:57:30,1170,Bonds For Beginners - A Guide To The Bond Markets,34,EASY,2024-10-04 09:09:00.000,2027-12-11 09:09:00.000,9977.169576072625,19.0
1999,1999,131,2663,87.37871564166993,84.92619115637589,3,IN_PROGRESS,None,91.0,85.0,10,7,2024-05-29 23:36:37,1999,131,2663,-1,2023-03-09 02:10:02,2663,Expert Guide : Mastering Functions in JavaScript !,150,EASY,2024-10-04 09:09:00.000,2032-01-12 09:09:00.000,8737.871564166993,176.0
2000,2000,131,3329,100.0,97.3776950754582,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,69.0,4,6,2024-08-14 05:31:33,2000,131,3329,-1,2020-03-02 05:28:25,3329,How To Build And Make A Wordpress Website From Scratch 2017,120,EASY,2024-10-04 09:09:00.000,2033-11-08 09:09:00.000,10000.0,152.0
2001,2001,131,2301,100.0,96.696236374579,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,92.0,64.0,3,5,2024-06-11 17:47:56,2001,131,2301,-1,2023-12-19 06:34:18,2301,Guitar Lessons - Two Handed Tapping Essentials,90,MEDIUM,2024-10-04 09:09:00.000,2031-01-15 09:09:00.000,10000.0,156.0
2002,2002,131,1087,89.00421074501101,59.439013726701205,30,IN_PROGRESS,None,30.0,22.0,5,2,2024-05-17 12:07:33,2002,131,1087,-1,2021-05-11 22:08:10,1087,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",60,EASY,2024-10-04 09:09:00.000,2027-09-19 09:09:00.000,8900.4210745011,52.0
2003,2003,131,3171,62.65721697680038,63.82641337094768,14,IN_PROGRESS,None,36.0,100.0,7,2,2024-02-15 13:16:58,2003,131,3171,-1,2023-06-02 22:02:56,3171,Codeless Website Development with Adobe Muse,210,EASY,2024-10-04 09:09:00.000,2033-06-03 09:09:00.000,6265.721697680037,136.0
2004,2004,131,752,45.09489207446882,79.50454025930313,2,IN_PROGRESS,None,81.0,30.0,1,1,2024-05-30 23:41:04,2004,131,752,-1,2022-01-14 18:30:13,752,10.  Bonds and Bond Pricing,60,EASY,2024-10-04 09:09:00.000,2026-10-19 09:09:00.000,4509.489207446882,111.0
2005,2005,131,2227,100.0,90.59546163441742,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,72.0,63.0,4,9,2024-04-30 00:25:52,2005,131,2227,-1,2021-09-06 08:27:45,2227,Bending the blue notes to give you killer sound on harmonica,120,MEDIUM,2024-10-04 09:09:00.000,2030-11-02 09:09:00.000,10000.0,135.0
2006,2006,132,2654,44.66973131323345,66.9056716448229,26,IN_PROGRESS,None,92.0,63.0,7,1,2024-05-24 22:42:22,2006,132,2654,-1,2020-03-29 07:42:54,2654,"HTML5, CSS3 And JavaScript Fundamentals 2016",60,EASY,2024-10-04 09:09:00.000,2032-01-03 09:09:00.000,4466.973131323345,155.0
2007,2007,132,3098,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-31 09:32:02,2007,132,3098,-1,2024-08-03 12:32:34,3098,Code a Responsive Website Using HTML5 and CSS for Beginners,450,EASY,2024-10-04 09:09:00.000,2033-03-22 09:09:00.000,0.0,0.0
2008,2008,132,2117,78.11629864853445,81.49981751518592,12,IN_PROGRESS,None,74.0,39.0,7,9,2024-02-15 12:32:40,2008,132,2117,-1,2024-02-15 00:31:47,2117,Play music on Harmonica using 8 notes - learn easy tunes!,60,EASY,2024-10-04 09:09:00.000,2030-07-15 09:09:00.000,7811.629864853446,113.0
2009,2009,132,2913,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-07 17:46:27,2009,132,2913,-1,2021-05-12 00:03:41,2913,Get to know HTML Learn HTML Basics,120,EASY,2024-10-04 09:09:00.000,2032-09-18 09:09:00.000,0.0,0.0
2010,2010,132,1495,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-25 10:42:50,2010,132,1495,-1,2020-07-16 11:31:33,1495,Portrait Typography in Photoshop - Anyone can do Typography,150,EASY,2024-10-04 09:09:00.000,2028-10-31 09:09:00.000,0.0,0.0
2011,2011,132,365,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-19 00:24:23,2011,132,365,-1,2023-07-10 04:10:25,365,Accounting for Deferred Taxes (Professional Course Level),90,EASY,2024-10-04 09:09:00.000,2025-09-27 09:09:00.000,0.0,0.0
2012,2012,132,1533,55.80385246013076,78.91720446117947,14,IN_PROGRESS,None,91.0,4.0,5,10,2024-09-06 07:48:21,2012,132,1533,-1,2022-04-27 08:41:29,1533,How To Make Graphics For A Website,90,EASY,2024-10-04 09:09:00.000,2028-12-08 09:09:00.000,5580.3852460130765,95.0
2013,2013,132,1322,76.93826836500537,95.00434730625734,15,IN_PROGRESS,None,12.0,63.0,4,3,2024-05-18 08:53:36,2013,132,1322,-1,2020-05-30 08:43:37,1322,Learn Comic Book Color Flatting! (Coloring Assistant role),40,EASY,2024-10-04 09:09:00.000,2028-05-11 09:09:00.000,7693.826836500537,75.0
2014,2014,132,1846,92.96985369389084,84.48112013813017,24,IN_PROGRESS,None,23.0,86.0,8,10,2024-05-04 09:50:25,2014,132,1846,-1,2021-07-13 09:53:55,1846,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,450,EASY,2024-10-04 09:10:00.000,2029-10-17 09:09:00.000,9296.985369389084,109.0
2015,2015,132,1839,100.0,56.91666102406004,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,84.0,88.0,4,7,2024-03-24 00:08:18,2015,132,1839,-1,2020-09-24 03:56:06,1839,Learn to Play Trombone: Go From Beginner to Pro in No Time!,450,EASY,2024-10-04 09:09:00.000,2029-10-10 09:09:00.000,10000.0,172.0
2016,2016,132,373,13.483131336283884,75.6921294473598,22,IN_PROGRESS,None,31.0,64.0,9,6,2024-03-06 05:43:57,2016,132,373,-1,2022-09-23 06:36:32,373,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,360,EASY,2024-10-04 09:09:00.000,2025-10-05 09:09:00.000,1348.3131336283884,95.0
2017,2017,132,935,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-15 12:02:38,2017,132,935,-1,2021-01-01 00:35:44,935,How to Read Financial Statements,120,EASY,2024-10-04 09:09:00.000,2027-04-20 09:09:00.000,0.0,0.0
2018,2018,132,3650,100.0,95.63791563719624,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,67.0,80.0,5,8,2024-07-17 22:04:53,2018,132,3650,-1,2024-09-10 10:40:31,3650,CSS Image filters - The modern web images color manipulation,90,EASY,2024-10-04 09:09:00.000,2034-09-25 09:09:00.000,10000.0,147.0
2019,2019,132,2776,31.597612644805583,67.86987614697308,29,IN_PROGRESS,None,56.0,9.0,9,2,2024-07-18 14:00:31,2019,132,2776,-1,2020-03-11 19:52:58,2776,Learn CSS Transition and Animation ,60,EASY,2024-10-04 09:10:00.000,2032-05-04 09:09:00.000,3159.761264480558,65.0
2020,2020,132,3533,100.0,77.30019463110435,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,38.0,50.0,2,10,2024-05-20 18:57:36,2020,132,3533,-1,2024-08-31 04:55:55,3533,Redirect Your Visitors By Country Easily -Wordpress Tutorial,60,EASY,2024-10-04 09:09:00.000,2034-05-31 09:09:00.000,10000.0,88.0
2021,2021,132,822,100.0,82.6723389939878,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,41.0,52.0,4,10,2024-04-20 15:45:38,2021,132,822,-1,2020-10-16 13:02:38,822,Accounting Skills for Managers,90,EASY,2024-10-04 09:09:00.000,2026-12-28 09:09:00.000,10000.0,93.0
2022,2022,133,3092,68.58023170306592,78.52805078066861,4,IN_PROGRESS,None,25.0,28.0,8,9,2024-07-09 18:18:50,2022,133,3092,-1,2021-02-05 17:18:49,3092,Vue JS 2: From Beginner to Professional,930,EASY,2024-10-04 09:09:00.000,2033-03-16 09:09:00.000,6858.023170306592,53.0
2023,2023,133,3603,41.82294790769097,66.158136653151,11,IN_PROGRESS,None,19.0,72.0,6,5,2024-08-18 12:51:19,2023,133,3603,-1,2021-05-09 15:55:28,3603,Web Application Development - Learn by Building 3 Web Apps,90,EASY,2024-10-04 09:09:00.000,2034-08-09 09:09:00.000,4182.294790769097,91.0
2024,2024,133,526,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-07 23:28:59,2024,133,526,-1,2021-09-06 03:48:38,526,Financial Reporting - Fundamentals/Basics,150,EASY,2024-10-04 09:10:00.000,2026-03-07 09:09:00.000,0.0,0.0
2025,2025,133,3383,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-23 02:25:50,2025,133,3383,-1,2022-05-05 09:58:31,3383,How to Build an Autocomplete System Like Google,60,EASY,2024-10-04 09:09:00.000,2034-01-01 09:09:00.000,0.0,0.0
2026,2026,133,2952,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-15 05:05:29,2026,133,2952,-1,2021-03-16 14:00:17,2952,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,150,EASY,2024-10-04 09:09:00.000,2032-10-27 09:09:00.000,0.0,0.0
2027,2027,133,1935,43.51368181679279,86.16745054294216,3,IN_PROGRESS,None,52.0,47.0,2,9,2024-03-25 16:19:28,2027,133,1935,-1,2024-03-13 19:01:37,1935,Beginner's Guitar Lessons - Crash Course for Busy Adults,120,EASY,2024-10-04 09:09:00.000,2030-01-14 09:09:00.000,4351.368181679279,99.0
2028,2028,133,742,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-29 15:54:01,2028,133,742,-1,2021-05-20 13:48:48,742,Finance for Non-Finance: Learn Quick and Easy,150,EASY,2024-10-04 09:10:00.000,2026-10-09 09:09:00.000,0.0,0.0
2029,2029,134,1764,93.67192446108702,68.94916326822444,25,IN_PROGRESS,None,41.0,42.0,2,4,2024-02-21 19:07:08,2029,134,1764,-1,2023-07-25 02:35:37,1764,From Drawing to Illustration,360,EASY,2024-10-04 09:09:00.000,2029-07-27 09:09:00.000,9367.192446108702,83.0
2030,2030,134,3468,84.86283885683875,65.46024023615227,6,IN_PROGRESS,None,5.0,22.0,1,6,2024-01-21 16:17:42,2030,134,3468,-1,2024-06-18 18:37:18,3468,Coding Made Easy: HTML & CSS For Beginners,90,EASY,2024-10-04 09:09:00.000,2034-03-27 09:09:00.000,8486.283885683875,27.0
2031,2031,134,3439,100.0,55.469585976752974,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,30.0,5,1,2024-05-21 08:13:18,2031,134,3439,-1,2023-02-20 19:28:39,3439,Comprehensive TypeScript,270,EASY,2024-10-04 09:09:00.000,2034-02-26 09:09:00.000,10000.0,110.0
2032,2032,134,3122,100.0,99.60340332408056,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,27.0,58.0,1,7,2024-08-15 21:25:29,2032,134,3122,-1,2023-10-10 17:35:02,3122,The Build a SAAS App with Flask Course,600,EASY,2024-10-04 09:09:00.000,2033-04-15 09:09:00.000,10000.0,85.0
2033,2033,134,1772,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-25 18:35:22,2033,134,1772,-1,2023-10-28 17:55:48,1772,Inkscape 101 for Beginners - Design Vector Graphics,60,EASY,2024-10-04 09:09:00.000,2029-08-04 09:09:00.000,0.0,0.0
2034,2034,134,3145,21.192703505081944,97.56596344902596,16,IN_PROGRESS,None,99.0,32.0,6,7,2024-07-19 04:04:03,2034,134,3145,-1,2022-05-01 03:49:44,3145,Complete Python Web Course: Build 8 Python Web Apps,960,EASY,2024-10-04 09:09:00.000,2033-05-08 09:09:00.000,2119.2703505081945,131.0
2035,2035,134,3655,32.24245877576616,93.89185006289604,3,IN_PROGRESS,None,50.0,51.0,1,4,2024-03-06 11:34:33,2035,134,3655,-1,2023-06-26 11:59:02,3655,Mastering Unix : AWK Commands,120,EASY,2024-10-04 09:09:00.000,2034-09-30 09:09:00.000,3224.245877576616,101.0
2036,2036,134,1951,100.0,69.82266583700216,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,40.0,1,9,2024-01-28 07:30:08,2036,134,1951,-1,2022-06-28 02:22:05,1951,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,90,HARD,2024-10-04 09:09:00.000,2030-01-30 09:09:00.000,10000.0,98.0
2037,2037,134,160,53.94589434728842,64.44610640029178,17,IN_PROGRESS,None,52.0,21.0,4,4,2024-02-06 15:25:33,2037,134,160,-1,2021-01-22 08:26:04,160,Get a Credit Repair Publication On Amazon and Live LIFE..,180,EASY,2024-10-04 09:10:00.000,2025-03-06 09:09:00.000,5394.589434728842,73.0
2038,2038,134,937,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-10 21:21:53,2038,134,937,-1,2022-09-29 04:45:37,937,Reach Your Personal Financial Goals the Easy Way (2017 UK),270,EASY,2024-10-04 09:09:00.000,2027-04-22 09:09:00.000,0.0,0.0
2039,2039,134,977,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-15 21:35:55,2039,134,977,-1,2023-04-01 18:28:07,977,CFA® Level 1 2014 – Alternative Investments,120,EASY,2024-10-04 09:09:00.000,2027-06-01 09:09:00.000,0.0,0.0
2040,2040,134,3055,60.31716383414615,99.79496868151467,4,IN_PROGRESS,None,46.0,67.0,1,8,2024-04-27 19:13:50,2040,134,3055,-1,2020-05-18 00:50:34,3055,Basic JavaScript: Build 4 Basic JavaScript Projects,270,EASY,2024-10-04 09:09:00.000,2033-02-07 09:09:00.000,6031.716383414615,113.0
2041,2041,134,2198,37.14338247132888,91.53445011049224,15,IN_PROGRESS,None,93.0,21.0,5,6,2024-05-19 12:59:47,2041,134,2198,-1,2023-07-15 07:50:51,2198,Learn 10 Scottish Tunes Piano Easy Level,210,EASY,2024-10-04 09:09:00.000,2030-10-04 09:09:00.000,3714.338247132888,114.0
2042,2042,134,914,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-18 12:29:14,2042,134,914,-1,2020-08-04 03:13:34,914,Mental Models For Wall Street - Become A Better Trader,120,EASY,2024-10-04 09:09:00.000,2027-03-30 09:09:00.000,0.0,0.0
2043,2043,134,1795,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-16 06:21:36,2043,134,1795,-1,2024-06-16 00:41:24,1795,Pic Monkey for Beginners - Graphic Design and Photo Editing,180,EASY,2024-10-04 09:09:00.000,2029-08-27 09:09:00.000,0.0,0.0
2044,2044,134,2789,100.0,67.722372809869,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,31.0,6,5,2024-08-16 05:03:26,2044,134,2789,-1,2020-07-15 09:43:10,2789,Web Development By Doing: HTML / CSS From Scratch,60,EASY,2024-10-04 09:09:00.000,2032-05-17 09:09:00.000,10000.0,89.0
2045,2045,134,2532,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-20 08:11:41,2045,134,2532,-1,2022-09-08 22:15:35,2532,Angular 4 Development Decoded,60,MEDIUM,2024-10-04 09:09:00.000,2031-09-03 09:09:00.000,0.0,0.0
2046,2046,134,2857,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-22 17:55:02,2046,134,2857,-1,2024-06-20 06:57:57,2857,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,450,MEDIUM,2024-10-04 09:09:00.000,2032-07-24 09:09:00.000,0.0,0.0
2047,2047,134,1291,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-27 05:38:56,2047,134,1291,-1,2022-12-27 07:20:51,1291,How to design a business card on Photoshop (for beginners),60,EASY,2024-10-04 09:09:00.000,2028-04-10 09:09:00.000,0.0,0.0
2048,2048,134,1364,100.0,98.09361080273592,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,59.0,2,9,2024-07-07 02:52:33,2048,134,1364,-1,2024-03-06 19:37:37,1364,Learn Photoshop Quickly (For Bloggers & Web Images),150,EASY,2024-10-04 09:09:00.000,2028-06-22 09:09:00.000,10000.0,136.0
2049,2049,134,3456,100.0,56.12728126385891,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,45.0,90.0,3,3,2024-08-25 19:29:59,2049,134,3456,-1,2020-01-20 14:13:48,3456,Introduction to HTML,90,EASY,2024-10-04 09:09:00.000,2034-03-15 09:09:00.000,10000.0,135.0
