id,assignmentId,userId,courseId,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt
2021,2021,132,822,100.0,82.6723389939878,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,41.0,52.0,4,10,2024-04-20 15:45:38
2022,2022,133,3092,68.58023170306592,78.52805078066861,4,IN_PROGRESS,None,25.0,28.0,8,9,2024-07-09 18:18:50
2023,2023,133,3603,41.82294790769097,66.158136653151,11,IN_PROGRESS,None,19.0,72.0,6,5,2024-08-18 12:51:19
2024,2024,133,526,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-07 23:28:59
2025,2025,133,3383,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-23 02:25:50
2026,2026,133,2952,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-15 05:05:29
2027,2027,133,1935,43.51368181679279,86.16745054294216,3,IN_PROGRESS,None,52.0,47.0,2,9,2024-03-25 16:19:28
2028,2028,133,742,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-29 15:54:01
2029,2029,134,1764,93.67192446108702,68.94916326822444,25,IN_PROGRESS,None,41.0,42.0,2,4,2024-02-21 19:07:08
2030,2030,134,3468,84.86283885683875,65.46024023615227,6,IN_PROGRESS,None,5.0,22.0,1,6,2024-01-21 16:17:42
2031,2031,134,3439,100.0,55.469585976752974,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,30.0,5,1,2024-05-21 08:13:18
2032,2032,134,3122,100.0,99.60340332408056,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,27.0,58.0,1,7,2024-08-15 21:25:29
2033,2033,134,1772,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-25 18:35:22
2034,2034,134,3145,21.192703505081944,97.56596344902596,16,IN_PROGRESS,None,99.0,32.0,6,7,2024-07-19 04:04:03
2035,2035,134,3655,32.24245877576616,93.89185006289604,3,IN_PROGRESS,None,50.0,51.0,1,4,2024-03-06 11:34:33
2036,2036,134,1951,100.0,69.82266583700216,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,40.0,1,9,2024-01-28 07:30:08
2037,2037,134,160,53.94589434728842,64.44610640029178,17,IN_PROGRESS,None,52.0,21.0,4,4,2024-02-06 15:25:33
2038,2038,134,937,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-10 21:21:53
2039,2039,134,977,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-15 21:35:55
2040,2040,134,3055,60.31716383414615,99.79496868151467,4,IN_PROGRESS,None,46.0,67.0,1,8,2024-04-27 19:13:50
2041,2041,134,2198,37.14338247132888,91.53445011049224,15,IN_PROGRESS,None,93.0,21.0,5,6,2024-05-19 12:59:47
2042,2042,134,914,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-18 12:29:14
2043,2043,134,1795,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-16 06:21:36
2044,2044,134,2789,100.0,67.722372809869,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,31.0,6,5,2024-08-16 05:03:26
2045,2045,134,2532,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-20 08:11:41
2046,2046,134,2857,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-22 17:55:02
2047,2047,134,1291,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-27 05:38:56
2048,2048,134,1364,100.0,98.09361080273592,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,59.0,2,9,2024-07-07 02:52:33
2049,2049,134,3456,100.0,56.12728126385891,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,45.0,90.0,3,3,2024-08-25 19:29:59
2050,2050,135,737,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-23 23:17:10
2051,2051,135,3460,100.0,78.41801518423125,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,26.0,61.0,3,8,2024-06-25 00:21:31
2052,2052,135,3489,21.735927851639023,62.58208165501344,11,IN_PROGRESS,None,36.0,52.0,4,5,2024-06-08 14:23:33
2053,2053,135,1167,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-26 04:40:45
2054,2054,135,3403,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-29 21:20:23
2055,2055,135,1377,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-21 13:11:05
2056,2056,135,1858,100.0,93.32403399923244,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,37.0,2,5,2024-03-18 19:59:14
2057,2057,135,1711,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-04 23:55:47
2058,2058,135,2824,49.43083176753444,73.66317166113595,29,IN_PROGRESS,None,41.0,15.0,3,8,2024-04-11 14:08:03
2059,2059,135,1234,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-08 19:16:33
2060,2060,135,3099,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-16 13:34:45
2061,2061,135,3428,100.0,90.78911446870134,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,47.0,8,5,2024-03-30 18:56:28
2062,2062,135,2269,37.29784521913736,77.15002087931178,21,IN_PROGRESS,None,60.0,40.0,8,7,2024-07-28 18:51:17
2063,2063,135,378,9.800869761808084,93.61701592461168,11,IN_PROGRESS,None,77.0,80.0,2,4,2024-07-27 15:45:05
2064,2064,135,2217,95.2117021310912,63.28934074480107,10,IN_PROGRESS,None,34.0,37.0,3,10,2024-07-01 23:50:32
2065,2065,135,269,100.0,98.02376938394504,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,63.0,41.0,8,2,2024-08-26 10:11:39
2066,2066,135,3343,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-07 23:36:28
2067,2067,135,1245,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-24 20:17:10
2068,2068,135,3398,16.727502931651493,62.23205144242067,15,IN_PROGRESS,None,89.0,35.0,10,9,2024-02-23 20:30:08
2069,2069,135,3205,11.986156620544453,53.3188407030728,16,IN_PROGRESS,None,50.0,90.0,7,10,2024-09-15 09:57:38
2070,2070,135,850,73.74421907115321,68.9567999719321,5,IN_PROGRESS,None,17.0,91.0,3,4,2024-08-06 15:43:58
2071,2071,135,2362,100.0,58.45232458746779,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,29.0,9,1,2024-07-19 04:47:15
2072,2072,135,3102,100.0,52.52065298236676,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,52.0,52.0,3,8,2024-01-19 07:42:51
2073,2073,136,1546,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-06 14:05:17
2074,2074,136,3316,87.61489868663705,90.5695820133507,10,IN_PROGRESS,None,87.0,78.0,10,2,2024-08-03 20:36:12
2075,2075,136,2133,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-11 08:41:37
2076,2076,136,1896,100.0,91.94904021821878,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,54.0,8,5,2024-04-07 00:46:21
2077,2077,136,944,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-05 01:54:59
2078,2078,136,3198,46.71966654726361,98.93267246063168,2,IN_PROGRESS,None,80.0,35.0,1,1,2024-09-03 22:22:42
2079,2079,136,592,100.0,85.54148170704391,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,81.0,100.0,9,7,2024-01-20 23:57:51
2198,2198,143,1943,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-27 16:08:43
2080,2080,136,3303,100.0,52.77012184027175,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,67.0,48.0,9,3,2024-09-29 00:15:07
2081,2081,136,3470,100.0,97.5500145783281,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,92.0,6,1,2024-02-08 05:48:34
2082,2082,136,1388,100.0,65.39014863333843,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,60.0,67.0,7,1,2024-06-16 20:20:05
2083,2083,136,1679,100.0,95.2678401221537,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,60.0,76.0,8,9,2024-09-18 04:25:17
2084,2084,136,2671,100.0,70.18083421786972,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,52.0,1,6,2024-04-05 12:32:22
2085,2085,136,3000,30.5352863057602,56.96552704683466,16,IN_PROGRESS,None,47.0,94.0,6,3,2024-02-27 10:30:55
2086,2086,136,2066,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-17 03:58:43
2087,2087,136,2379,100.0,52.885067219428514,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,67.0,52.0,7,8,2024-06-27 00:32:13
2088,2088,136,3080,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-08 07:06:00
2089,2089,136,209,100.0,92.74559452925529,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,44.0,92.0,5,3,2024-04-24 20:18:48
2090,2090,136,722,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-09 19:20:45
2091,2091,137,1355,100.0,86.33029763623802,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,68.0,36.0,6,7,2024-02-19 21:09:03
2092,2092,137,1020,50.957499696217226,78.54351583162219,3,IN_PROGRESS,None,2.0,5.0,1,8,2024-08-05 01:55:30
2093,2093,137,724,100.0,94.9186341841844,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,60.0,8,8,2024-07-20 09:34:12
2094,2094,137,2277,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-14 15:48:07
2095,2095,137,2437,100.0,88.7489544274632,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,33.0,2,3,2024-04-19 22:22:33
2096,2096,137,3160,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-08 23:06:38
2097,2097,137,1706,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-04 01:12:37
2098,2098,137,2324,100.0,68.67607297078833,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,61.0,94.0,4,2,2024-02-07 07:30:14
2099,2099,137,3356,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-14 04:57:51
2100,2100,137,2581,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-19 10:54:13
2101,2101,137,3409,100.0,66.08197792965484,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,74.0,57.0,1,2,2024-02-26 12:59:00
2102,2102,137,1390,30.461141667182147,82.86859767403593,18,IN_PROGRESS,None,53.0,68.0,5,8,2024-01-26 16:02:18
2103,2103,137,313,100.0,62.54522097285546,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,36.0,27.0,6,7,2024-01-23 12:29:20
2104,2104,137,3502,100.0,50.46193519163208,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,47.0,30.0,6,10,2024-07-22 03:17:49
2105,2105,137,3097,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-24 10:37:18
2106,2106,137,3606,5.636439409871919,56.3212211620742,8,IN_PROGRESS,None,2.0,91.0,1,7,2024-03-21 03:33:09
2107,2107,137,1866,100.0,56.75235240242385,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,36.0,28.0,6,9,2024-04-10 20:44:37
2108,2108,137,1039,100.0,67.0786605859325,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,86.0,74.0,10,10,2024-09-12 15:14:48
2109,2109,137,1648,100.0,96.04686359115,26,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,73.0,3,7,2024-08-09 20:06:30
2110,2110,137,1581,100.0,89.66360320980664,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,28.0,92.0,8,5,2024-08-21 14:19:59
2111,2111,137,1816,84.30574615278086,59.92794362960134,19,IN_PROGRESS,None,39.0,9.0,6,10,2024-03-13 08:33:41
2112,2112,137,47,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-21 13:16:03
2113,2113,138,40,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-06 11:17:47
2114,2114,138,1572,6.4859131144245685,95.4828626760443,17,IN_PROGRESS,None,50.0,3.0,2,7,2024-02-18 00:50:12
2115,2115,138,328,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-03 11:48:24
2116,2116,138,3453,100.0,84.16423767457735,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,38.0,96.0,3,10,2024-09-18 18:54:17
2117,2117,138,347,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-17 17:44:32
2118,2118,138,3010,78.33104504700901,90.49083552687615,22,IN_PROGRESS,None,74.0,70.0,7,10,2024-01-31 01:34:14
2119,2119,138,3301,37.49568594425335,85.1692240700801,9,IN_PROGRESS,None,44.0,98.0,7,8,2024-08-30 20:20:39
2120,2120,138,1640,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-04 23:10:17
2121,2121,138,2095,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-21 18:30:25
2122,2122,138,596,9.313028287752944,58.50070447719254,2,IN_PROGRESS,None,99.0,81.0,9,8,2024-02-28 09:43:34
2123,2123,138,1402,52.24256140165947,90.09780570456464,17,IN_PROGRESS,None,3.0,11.0,9,5,2024-05-21 04:01:38
2124,2124,138,1114,79.4437721470296,88.90212634495424,28,IN_PROGRESS,None,82.0,10.0,2,3,2024-06-19 02:33:38
2125,2125,138,2564,3.0411197655177413,52.05687225901927,18,IN_PROGRESS,None,86.0,46.0,5,10,2024-02-22 00:44:09
2126,2126,138,553,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-10-02 16:34:10
2127,2127,138,2437,52.01533296187314,92.75070743121633,7,IN_PROGRESS,None,12.0,62.0,6,7,2024-01-15 20:24:28
2128,2128,138,1252,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-24 02:20:29
2129,2129,138,3089,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-30 08:04:30
2130,2130,138,701,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-10-03 06:14:21
2131,2131,138,3222,64.10843335781837,55.30140177070815,5,IN_PROGRESS,None,3.0,1.0,9,7,2024-01-22 07:14:46
2132,2132,138,3237,100.0,61.60113820596303,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,26.0,7,1,2024-09-13 08:31:52
2133,2133,138,2596,100.0,73.27698457311351,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,79.0,76.0,2,8,2024-10-03 21:40:58
2134,2134,138,2638,100.0,76.46148705909542,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,99.0,64.0,10,3,2024-10-04 04:16:19
2135,2135,139,3490,32.790762552402285,58.596939116479405,14,IN_PROGRESS,None,30.0,56.0,5,3,2024-02-16 11:36:07
2136,2136,139,1473,53.61279215868532,90.10953944018831,23,IN_PROGRESS,None,43.0,52.0,4,5,2024-09-11 14:44:14
2137,2137,139,1226,100.0,82.555940956498,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,99.0,38.0,8,2,2024-03-19 21:59:22
2138,2138,139,2385,0.3758838020193722,66.38824938258958,16,IN_PROGRESS,None,82.0,76.0,2,6,2024-02-18 01:38:37
2139,2139,139,504,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-07 23:31:31
2140,2140,139,1206,100.0,96.500213326027,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,31.0,75.0,5,3,2024-07-09 11:47:13
2141,2141,139,2845,72.47064653090054,95.3351225367674,23,IN_PROGRESS,None,16.0,22.0,4,7,2024-07-25 05:55:40
2142,2142,139,3606,100.0,95.5935089432696,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,31.0,7,4,2024-09-11 06:48:10
2143,2143,139,1807,100.0,84.32342512872971,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,74.0,74.0,8,8,2024-09-27 22:19:37
2144,2144,139,1665,100.0,53.95798074964311,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,35.0,96.0,2,7,2024-09-12 20:49:52
2145,2145,140,530,52.45585795422887,89.94024010101522,14,IN_PROGRESS,None,8.0,39.0,1,9,2024-08-16 19:13:07
2146,2146,140,1351,100.0,98.64428789041192,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,96.0,4,2,2024-06-04 05:32:58
2147,2147,140,2741,81.81904973278442,58.10372691170837,3,IN_PROGRESS,None,95.0,50.0,8,7,2024-03-12 19:17:30
2148,2148,140,3570,80.54499222938426,73.30142019911803,10,IN_PROGRESS,None,33.0,54.0,2,2,2024-05-21 00:24:03
2149,2149,140,1723,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-20 16:31:33
2150,2150,140,1344,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-04 16:11:29
2151,2151,140,2103,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-19 08:27:03
2152,2152,140,2046,100.0,96.54658777488122,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,78.0,44.0,9,10,2024-09-02 05:56:40
2153,2153,140,2902,100.0,51.73935941238573,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,61.0,87.0,8,3,2024-05-16 15:40:37
2154,2154,140,290,100.0,51.1570009863642,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,85.0,10,1,2024-07-13 12:13:46
2155,2155,140,309,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-22 16:28:10
2156,2156,140,2561,68.59846379292827,87.46224614036686,5,IN_PROGRESS,None,26.0,34.0,6,2,2024-01-04 11:36:12
2157,2157,140,2910,21.87566504628846,76.24211436674588,26,IN_PROGRESS,None,4.0,8.0,3,3,2024-09-03 01:39:48
2158,2158,141,60,100.0,63.26176231590918,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,30.0,8,2,2024-06-09 21:41:05
2159,2159,141,899,100.0,90.64186913710482,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,54.0,53.0,7,3,2024-07-30 18:09:08
2160,2160,141,833,60.914962184544166,92.49589714373953,21,IN_PROGRESS,None,6.0,16.0,5,5,2024-08-27 05:16:43
2161,2161,141,900,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-29 06:59:24
2162,2162,141,2880,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-09 13:20:03
2163,2163,141,678,100.0,61.22510767072139,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,65.0,31.0,7,5,2024-05-19 14:24:43
2164,2164,141,2051,63.47976057023488,99.30019692766862,3,IN_PROGRESS,None,53.0,35.0,1,1,2024-09-28 04:26:26
2165,2165,141,2547,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-07 10:08:49
2166,2166,141,1186,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-24 00:41:26
2167,2167,141,1857,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-31 22:47:13
2168,2168,141,1357,57.1412819165196,86.05693656562049,27,IN_PROGRESS,None,41.0,84.0,3,6,2024-01-10 12:32:12
2169,2169,141,141,100.0,52.70757163631043,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,93.0,6,10,2024-02-16 13:13:15
2170,2170,141,1081,100.0,60.90395872013544,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,27.0,32.0,6,2,2024-09-08 11:13:53
2171,2171,141,2254,100.0,90.2367053457162,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,29.0,2,9,2024-09-02 10:12:47
2172,2172,141,2437,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-16 10:00:39
2173,2173,141,1556,100.0,58.090611067602175,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,61.0,70.0,3,10,2024-06-10 07:25:10
2174,2174,141,479,100.0,52.0871531299905,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,23.0,71.0,4,8,2024-05-27 21:14:06
2175,2175,141,1957,78.1482564257827,56.82876608688617,30,IN_PROGRESS,None,57.0,86.0,5,9,2024-03-19 01:02:14
2176,2176,141,1174,11.219511532353476,50.81117223859148,19,IN_PROGRESS,None,92.0,20.0,7,10,2024-01-30 01:02:17
2177,2177,141,2217,100.0,50.60482074114403,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,34.0,7,4,2024-09-27 00:51:23
2178,2178,141,365,84.42505079129842,51.28462142638941,26,IN_PROGRESS,None,44.0,60.0,2,10,2024-02-03 19:24:50
2179,2179,141,493,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-09 04:31:55
2180,2180,141,331,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-16 03:12:33
2181,2181,142,570,100.0,88.79058630035293,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,57.0,99.0,4,2,2024-02-02 10:55:01
2182,2182,142,1937,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-01 04:56:29
2183,2183,142,221,72.40770917692662,66.99570632917295,25,IN_PROGRESS,None,79.0,58.0,5,2,2024-07-31 12:00:39
2184,2184,142,801,100.0,61.087595518796576,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,72.0,44.0,9,1,2024-03-27 23:19:52
2185,2185,142,1836,100.0,53.95321153713967,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,90.0,8,2,2024-07-09 04:21:46
2186,2186,142,1369,100.0,84.99536682831604,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,63.0,9,9,2024-03-17 06:29:32
2187,2187,142,2985,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-04 08:48:54
2188,2188,142,3531,23.65886117920081,56.057971811648414,29,IN_PROGRESS,None,87.0,88.0,9,7,2024-04-03 13:26:51
2189,2189,142,521,33.30158336446913,60.74624872219363,17,IN_PROGRESS,None,95.0,97.0,2,7,2024-05-14 04:26:05
2190,2190,142,1396,100.0,60.62816862058772,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,88.0,100.0,5,7,2024-01-02 10:07:10
2191,2191,142,3231,100.0,85.44639019343819,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,92.0,70.0,3,3,2024-01-28 14:06:54
2192,2192,143,2211,100.0,69.99425059930778,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,33.0,30.0,5,2,2024-06-19 23:48:43
