id,userId,skillId,proficiencyLevel,updatedAt
4213,155,37,BEGINNER,2024-10-08 13:47:43.596
4214,155,41,BEGINNER,2024-10-08 13:47:43.596
4215,155,26,INTERMEDIATE,2024-10-08 13:47:43.596
4216,155,30,INTERMEDIATE,2024-10-08 13:47:43.596
4217,155,28,ADVANCED,2024-10-08 13:47:43.596
4218,155,19,ADVANCED,2024-10-08 13:47:43.596
4219,155,53,BEGINNER,2024-10-08 13:47:43.596
4220,155,39,INTERMEDIATE,2024-10-08 13:47:43.596
4221,155,34,BEGINNER,2024-10-08 13:47:43.596
4222,155,43,ADVANCED,2024-10-08 13:47:43.596
4223,155,32,BEGINNER,2024-10-08 13:47:43.596
4224,155,20,ADVANCED,2024-10-08 13:47:43.596
4225,155,14,BEGINNER,2024-10-08 13:47:43.596
4226,155,1,ADVANCED,2024-10-08 13:47:43.596
4227,155,51,ADVANCED,2024-10-08 13:47:43.596
4228,155,44,ADVANCED,2024-10-08 13:47:43.596
4229,155,18,BEGINNER,2024-10-08 13:47:43.596
4230,155,46,INTERMEDIATE,2024-10-08 13:47:43.596
4231,155,55,BEGINNER,2024-10-08 13:47:43.596
4232,155,13,ADVANCED,2024-10-08 13:47:43.596
4233,155,38,INTERMEDIATE,2024-10-08 13:47:43.596
4234,155,24,INTERMEDIATE,2024-10-08 13:47:43.596
4235,155,27,BEGINNER,2024-10-08 13:47:43.596
4236,155,4,BEGINNER,2024-10-08 13:47:43.596
4237,155,2,INTERMEDIATE,2024-10-08 13:47:43.596
4238,155,49,INTERMEDIATE,2024-10-08 13:47:43.596
4239,155,23,INTERMEDIATE,2024-10-08 13:47:43.596
4240,155,47,BEGINNER,2024-10-08 13:47:43.596
4241,155,42,INTERMEDIATE,2024-10-08 13:47:43.596
4242,156,16,BEGINNER,2024-10-08 13:47:43.596
4243,156,32,ADVANCED,2024-10-08 13:47:43.596
4244,156,27,BEGINNER,2024-10-08 13:47:43.596
4245,156,1,ADVANCED,2024-10-08 13:47:43.596
4246,156,2,INTERMEDIATE,2024-10-08 13:47:43.596
4247,156,53,INTERMEDIATE,2024-10-08 13:47:43.596
4248,156,38,INTERMEDIATE,2024-10-08 13:47:43.596
4249,156,49,ADVANCED,2024-10-08 13:47:43.596
4250,156,28,INTERMEDIATE,2024-10-08 13:47:43.596
4251,156,26,ADVANCED,2024-10-08 13:47:43.596
4252,156,15,ADVANCED,2024-10-08 13:47:43.596
4253,156,33,BEGINNER,2024-10-08 13:47:43.596
4254,156,35,ADVANCED,2024-10-08 13:47:43.596
4255,156,3,BEGINNER,2024-10-08 13:47:43.596
4256,156,37,BEGINNER,2024-10-08 13:47:43.596
4257,157,26,INTERMEDIATE,2024-10-08 13:47:43.596
4258,157,49,ADVANCED,2024-10-08 13:47:43.596
4259,157,33,ADVANCED,2024-10-08 13:47:43.596
4260,157,37,BEGINNER,2024-10-08 13:47:43.596
4261,157,34,INTERMEDIATE,2024-10-08 13:47:43.596
4262,157,23,BEGINNER,2024-10-08 13:47:43.596
4263,157,40,BEGINNER,2024-10-08 13:47:43.596
4264,157,13,ADVANCED,2024-10-08 13:47:43.596
4265,157,51,INTERMEDIATE,2024-10-08 13:47:43.596
4266,157,28,BEGINNER,2024-10-08 13:47:43.596
4267,157,20,INTERMEDIATE,2024-10-08 13:47:43.596
4268,157,3,BEGINNER,2024-10-08 13:47:43.596
4269,157,50,INTERMEDIATE,2024-10-08 13:47:43.596
4270,157,43,BEGINNER,2024-10-08 13:47:43.596
4271,157,30,INTERMEDIATE,2024-10-08 13:47:43.596
4272,157,22,INTERMEDIATE,2024-10-08 13:47:43.596
4273,157,14,BEGINNER,2024-10-08 13:47:43.596
4274,157,39,INTERMEDIATE,2024-10-08 13:47:43.596
4275,157,45,BEGINNER,2024-10-08 13:47:43.596
4276,157,42,ADVANCED,2024-10-08 13:47:43.596
4277,157,4,ADVANCED,2024-10-08 13:47:43.596
4278,157,36,BEGINNER,2024-10-08 13:47:43.596
4279,157,44,INTERMEDIATE,2024-10-08 13:47:43.596
4280,157,38,BEGINNER,2024-10-08 13:47:43.596
4281,157,35,ADVANCED,2024-10-08 13:47:43.596
4282,157,27,ADVANCED,2024-10-08 13:47:43.596
4283,157,18,BEGINNER,2024-10-08 13:47:43.596
4284,157,55,BEGINNER,2024-10-08 13:47:43.596
4285,157,47,BEGINNER,2024-10-08 13:47:43.596
4286,157,41,INTERMEDIATE,2024-10-08 13:47:43.596
4287,157,32,BEGINNER,2024-10-08 13:47:43.596
4288,157,15,ADVANCED,2024-10-08 13:47:43.596
4289,157,52,INTERMEDIATE,2024-10-08 13:47:43.596
4290,157,5,INTERMEDIATE,2024-10-08 13:47:43.596
4291,157,54,INTERMEDIATE,2024-10-08 13:47:43.596
4292,157,53,ADVANCED,2024-10-08 13:47:43.596
4293,157,19,ADVANCED,2024-10-08 13:47:43.596
4294,157,48,BEGINNER,2024-10-08 13:47:43.596
4295,157,12,ADVANCED,2024-10-08 13:47:43.596
4296,157,16,INTERMEDIATE,2024-10-08 13:47:43.596
4297,157,29,BEGINNER,2024-10-08 13:47:43.596
4298,157,2,ADVANCED,2024-10-08 13:47:43.596
4299,157,11,BEGINNER,2024-10-08 13:47:43.596
4300,157,25,INTERMEDIATE,2024-10-08 13:47:43.596
4301,158,52,ADVANCED,2024-10-08 13:47:43.596
4302,158,43,INTERMEDIATE,2024-10-08 13:47:43.596
4303,158,18,INTERMEDIATE,2024-10-08 13:47:43.596
4304,158,48,ADVANCED,2024-10-08 13:47:43.596
4305,158,39,ADVANCED,2024-10-08 13:47:43.596
4306,158,41,BEGINNER,2024-10-08 13:47:43.596
4307,158,40,BEGINNER,2024-10-08 13:47:43.596
4308,158,35,INTERMEDIATE,2024-10-08 13:47:43.596
4309,158,53,INTERMEDIATE,2024-10-08 13:47:43.596
4310,158,55,INTERMEDIATE,2024-10-08 13:47:43.596
4311,158,49,BEGINNER,2024-10-08 13:47:43.596
4312,158,33,INTERMEDIATE,2024-10-08 13:47:43.596
4313,158,50,ADVANCED,2024-10-08 13:47:43.596
4314,158,17,INTERMEDIATE,2024-10-08 13:47:43.596
4315,158,15,ADVANCED,2024-10-08 13:47:43.596
4316,158,36,INTERMEDIATE,2024-10-08 13:47:43.596
4317,158,4,BEGINNER,2024-10-08 13:47:43.596
4318,158,1,INTERMEDIATE,2024-10-08 13:47:43.596
4319,158,29,BEGINNER,2024-10-08 13:47:43.596
4320,158,51,INTERMEDIATE,2024-10-08 13:47:43.596
4321,158,19,INTERMEDIATE,2024-10-08 13:47:43.596
4322,158,47,BEGINNER,2024-10-08 13:47:43.596
4323,158,28,ADVANCED,2024-10-08 13:47:43.596
4324,158,54,INTERMEDIATE,2024-10-08 13:47:43.596
4325,158,13,ADVANCED,2024-10-08 13:47:43.596
4326,158,12,BEGINNER,2024-10-08 13:47:43.596
4327,158,45,ADVANCED,2024-10-08 13:47:43.596
4328,158,24,BEGINNER,2024-10-08 13:47:43.596
4329,158,42,ADVANCED,2024-10-08 13:47:43.596
4330,158,11,ADVANCED,2024-10-08 13:47:43.596
4331,158,16,BEGINNER,2024-10-08 13:47:43.596
4332,158,22,ADVANCED,2024-10-08 13:47:43.596
4333,158,34,ADVANCED,2024-10-08 13:47:43.596
4334,158,31,ADVANCED,2024-10-08 13:47:43.596
4335,158,27,ADVANCED,2024-10-08 13:47:43.596
4336,158,26,BEGINNER,2024-10-08 13:47:43.596
4337,159,32,INTERMEDIATE,2024-10-08 13:47:43.596
4338,159,17,ADVANCED,2024-10-08 13:47:43.596
4339,159,20,INTERMEDIATE,2024-10-08 13:47:43.596
4340,159,16,ADVANCED,2024-10-08 13:47:43.596
4341,159,53,BEGINNER,2024-10-08 13:47:43.596
4342,159,37,ADVANCED,2024-10-08 13:47:43.596
4343,159,50,INTERMEDIATE,2024-10-08 13:47:43.596
4344,159,22,INTERMEDIATE,2024-10-08 13:47:43.596
4345,159,2,INTERMEDIATE,2024-10-08 13:47:43.596
4346,159,26,ADVANCED,2024-10-08 13:47:43.596
4347,159,21,BEGINNER,2024-10-08 13:47:43.596
4348,159,18,BEGINNER,2024-10-08 13:47:43.596
4349,159,54,ADVANCED,2024-10-08 13:47:43.596
4350,159,41,BEGINNER,2024-10-08 13:47:43.596
4351,159,27,INTERMEDIATE,2024-10-08 13:47:43.596
4352,159,11,ADVANCED,2024-10-08 13:47:43.596
4353,159,28,INTERMEDIATE,2024-10-08 13:47:43.596
4354,159,29,INTERMEDIATE,2024-10-08 13:47:43.596
4355,159,4,INTERMEDIATE,2024-10-08 13:47:43.596
4356,159,5,BEGINNER,2024-10-08 13:47:43.596
4357,159,46,INTERMEDIATE,2024-10-08 13:47:43.596
4358,159,48,INTERMEDIATE,2024-10-08 13:47:43.596
4359,159,40,ADVANCED,2024-10-08 13:47:43.596
4360,159,13,BEGINNER,2024-10-08 13:47:43.596
4361,159,14,BEGINNER,2024-10-08 13:47:43.596
4362,159,36,BEGINNER,2024-10-08 13:47:43.596
4363,159,43,ADVANCED,2024-10-08 13:47:43.596
4364,159,49,BEGINNER,2024-10-08 13:47:43.596
4365,159,31,BEGINNER,2024-10-08 13:47:43.596
4366,159,55,INTERMEDIATE,2024-10-08 13:47:43.596
4367,159,35,ADVANCED,2024-10-08 13:47:43.596
4368,159,25,BEGINNER,2024-10-08 13:47:43.596
4369,159,45,INTERMEDIATE,2024-10-08 13:47:43.596
4370,159,12,INTERMEDIATE,2024-10-08 13:47:43.596
4371,159,42,ADVANCED,2024-10-08 13:47:43.596
4372,159,51,BEGINNER,2024-10-08 13:47:43.596
4373,159,1,ADVANCED,2024-10-08 13:47:43.596
4374,159,47,INTERMEDIATE,2024-10-08 13:47:43.596
4375,159,52,ADVANCED,2024-10-08 13:47:43.596
4376,159,3,ADVANCED,2024-10-08 13:47:43.596
4377,159,23,ADVANCED,2024-10-08 13:47:43.596
4378,159,15,BEGINNER,2024-10-08 13:47:43.596
4379,159,30,INTERMEDIATE,2024-10-08 13:47:43.596
4380,159,39,BEGINNER,2024-10-08 13:47:43.596
4381,159,38,ADVANCED,2024-10-08 13:47:43.596
4382,159,34,BEGINNER,2024-10-08 13:47:43.596
4383,159,33,ADVANCED,2024-10-08 13:47:43.596
4384,159,44,ADVANCED,2024-10-08 13:47:43.596
4385,160,25,INTERMEDIATE,2024-10-08 13:47:43.596
4386,160,44,INTERMEDIATE,2024-10-08 13:47:43.596
4387,160,24,INTERMEDIATE,2024-10-08 13:47:43.596
4388,160,35,INTERMEDIATE,2024-10-08 13:47:43.596
4389,160,23,ADVANCED,2024-10-08 13:47:43.596
4390,160,54,INTERMEDIATE,2024-10-08 13:47:43.596
4391,160,4,INTERMEDIATE,2024-10-08 13:47:43.596
4392,160,52,BEGINNER,2024-10-08 13:47:43.596
4393,160,21,ADVANCED,2024-10-08 13:47:43.596
4394,160,22,BEGINNER,2024-10-08 13:47:43.596
4395,160,55,INTERMEDIATE,2024-10-08 13:47:43.596
4396,160,20,INTERMEDIATE,2024-10-08 13:47:43.596
4397,160,51,ADVANCED,2024-10-08 13:47:43.596
4398,160,13,INTERMEDIATE,2024-10-08 13:47:43.596
4399,160,1,ADVANCED,2024-10-08 13:47:43.596
4400,160,32,BEGINNER,2024-10-08 13:47:43.596
4401,160,33,ADVANCED,2024-10-08 13:47:43.596
4402,160,38,ADVANCED,2024-10-08 13:47:43.596
4403,160,12,BEGINNER,2024-10-08 13:47:43.596
4404,160,11,BEGINNER,2024-10-08 13:47:43.596
4405,160,39,ADVANCED,2024-10-08 13:47:43.596
4406,160,31,INTERMEDIATE,2024-10-08 13:47:43.596
4407,160,34,BEGINNER,2024-10-08 13:47:43.596
4408,160,47,BEGINNER,2024-10-08 13:47:43.596
4409,160,2,ADVANCED,2024-10-08 13:47:43.596
4410,160,43,INTERMEDIATE,2024-10-08 13:47:43.596
4411,160,26,INTERMEDIATE,2024-10-08 13:47:43.596
4412,160,19,BEGINNER,2024-10-08 13:47:43.596
4413,160,16,BEGINNER,2024-10-08 13:47:43.596
4414,160,48,ADVANCED,2024-10-08 13:47:43.596
4415,160,50,INTERMEDIATE,2024-10-08 13:47:43.596
4416,160,37,INTERMEDIATE,2024-10-08 13:47:43.596
4417,160,5,ADVANCED,2024-10-08 13:47:43.596
4418,160,27,ADVANCED,2024-10-08 13:47:43.596
4419,160,53,INTERMEDIATE,2024-10-08 13:47:43.596
4420,160,40,ADVANCED,2024-10-08 13:47:43.596
4421,160,46,INTERMEDIATE,2024-10-08 13:47:43.596
4422,161,40,ADVANCED,2024-10-08 13:47:43.596
4423,161,28,BEGINNER,2024-10-08 13:47:43.596
4424,161,21,ADVANCED,2024-10-08 13:47:43.596
4425,161,52,ADVANCED,2024-10-08 13:47:43.596
4426,161,12,INTERMEDIATE,2024-10-08 13:47:43.596
4427,161,37,INTERMEDIATE,2024-10-08 13:47:43.596
4428,161,39,ADVANCED,2024-10-08 13:47:43.596
4429,161,50,INTERMEDIATE,2024-10-08 13:47:43.596
4430,161,36,ADVANCED,2024-10-08 13:47:43.596
4431,161,23,INTERMEDIATE,2024-10-08 13:47:43.596
4432,161,38,INTERMEDIATE,2024-10-08 13:47:43.596
4433,161,3,ADVANCED,2024-10-08 13:47:43.596
4434,161,20,INTERMEDIATE,2024-10-08 13:47:43.596
4435,161,48,BEGINNER,2024-10-08 13:47:43.596
4436,161,43,BEGINNER,2024-10-08 13:47:43.596
4437,161,51,ADVANCED,2024-10-08 13:47:43.596
4438,161,5,BEGINNER,2024-10-08 13:47:43.596
4439,161,4,ADVANCED,2024-10-08 13:47:43.596
4440,161,1,BEGINNER,2024-10-08 13:47:43.596
4441,161,47,ADVANCED,2024-10-08 13:47:43.596
4442,161,53,BEGINNER,2024-10-08 13:47:43.596
4443,161,11,BEGINNER,2024-10-08 13:47:43.596
4444,161,55,BEGINNER,2024-10-08 13:47:43.596
4445,161,26,BEGINNER,2024-10-08 13:47:43.596
4446,161,33,INTERMEDIATE,2024-10-08 13:47:43.596
4447,161,46,INTERMEDIATE,2024-10-08 13:47:43.596
4448,161,49,BEGINNER,2024-10-08 13:47:43.596
4449,161,41,INTERMEDIATE,2024-10-08 13:47:43.596
4450,161,2,BEGINNER,2024-10-08 13:47:43.596
4451,161,42,ADVANCED,2024-10-08 13:47:43.596
4452,161,54,INTERMEDIATE,2024-10-08 13:47:43.596
4453,161,19,INTERMEDIATE,2024-10-08 13:47:43.596
4454,161,44,BEGINNER,2024-10-08 13:47:43.596
4455,161,30,ADVANCED,2024-10-08 13:47:43.596
4456,161,27,BEGINNER,2024-10-08 13:47:43.596
4457,161,31,ADVANCED,2024-10-08 13:47:43.596
4458,161,24,ADVANCED,2024-10-08 13:47:43.596
4459,161,34,BEGINNER,2024-10-08 13:47:43.596
4460,161,15,INTERMEDIATE,2024-10-08 13:47:43.596
4461,161,18,INTERMEDIATE,2024-10-08 13:47:43.596
4462,162,34,INTERMEDIATE,2024-10-08 13:47:43.596
4463,162,27,ADVANCED,2024-10-08 13:47:43.596
4464,162,52,ADVANCED,2024-10-08 13:47:43.596
4465,162,11,ADVANCED,2024-10-08 13:47:43.596
4466,162,49,INTERMEDIATE,2024-10-08 13:47:43.596
4467,162,32,INTERMEDIATE,2024-10-08 13:47:43.596
4468,162,36,BEGINNER,2024-10-08 13:47:43.596
4469,162,15,ADVANCED,2024-10-08 13:47:43.596
4470,162,46,INTERMEDIATE,2024-10-08 13:47:43.596
4471,162,40,INTERMEDIATE,2024-10-08 13:47:43.596
4472,162,44,INTERMEDIATE,2024-10-08 13:47:43.596
4473,162,55,ADVANCED,2024-10-08 13:47:43.596
4474,162,31,INTERMEDIATE,2024-10-08 13:47:43.596
4475,162,19,INTERMEDIATE,2024-10-08 13:47:43.596
4476,163,20,ADVANCED,2024-10-08 13:47:43.596
4477,163,15,ADVANCED,2024-10-08 13:47:43.596
4478,163,17,INTERMEDIATE,2024-10-08 13:47:43.596
4479,163,47,ADVANCED,2024-10-08 13:47:43.596
4480,163,38,INTERMEDIATE,2024-10-08 13:47:43.596
4481,163,46,INTERMEDIATE,2024-10-08 13:47:43.596
4482,163,49,INTERMEDIATE,2024-10-08 13:47:43.596
4483,163,34,BEGINNER,2024-10-08 13:47:43.596
4484,163,39,INTERMEDIATE,2024-10-08 13:47:43.596
4485,163,50,INTERMEDIATE,2024-10-08 13:47:43.596
4486,163,14,ADVANCED,2024-10-08 13:47:43.596
4487,164,27,ADVANCED,2024-10-08 13:47:43.596
4488,164,41,ADVANCED,2024-10-08 13:47:43.596
4489,164,38,INTERMEDIATE,2024-10-08 13:47:43.596
4490,164,25,BEGINNER,2024-10-08 13:47:43.596
4491,164,32,INTERMEDIATE,2024-10-08 13:47:43.596
4492,164,13,INTERMEDIATE,2024-10-08 13:47:43.596
4493,164,11,BEGINNER,2024-10-08 13:47:43.596
4494,164,20,BEGINNER,2024-10-08 13:47:43.596
4495,164,19,INTERMEDIATE,2024-10-08 13:47:43.596
4496,164,50,ADVANCED,2024-10-08 13:47:43.596
4497,164,49,BEGINNER,2024-10-08 13:47:43.596
4498,164,18,INTERMEDIATE,2024-10-08 13:47:43.596
4499,164,29,INTERMEDIATE,2024-10-08 13:47:43.596
4500,164,44,BEGINNER,2024-10-08 13:47:43.596
4501,164,3,ADVANCED,2024-10-08 13:47:43.596
4502,164,30,INTERMEDIATE,2024-10-08 13:47:43.596
4503,164,35,BEGINNER,2024-10-08 13:47:43.596
4504,165,13,BEGINNER,2024-10-08 13:47:43.596
4505,165,26,BEGINNER,2024-10-08 13:47:43.596
4506,165,52,BEGINNER,2024-10-08 13:47:43.596
4507,165,3,BEGINNER,2024-10-08 13:47:43.596
4508,165,47,INTERMEDIATE,2024-10-08 13:47:43.596
4509,165,37,BEGINNER,2024-10-08 13:47:43.596
4510,165,45,INTERMEDIATE,2024-10-08 13:47:43.596
4511,165,4,BEGINNER,2024-10-08 13:47:43.596
4512,165,33,ADVANCED,2024-10-08 13:47:43.596
4513,165,16,INTERMEDIATE,2024-10-08 13:47:43.596
4514,165,40,ADVANCED,2024-10-08 13:47:43.596
4515,165,28,INTERMEDIATE,2024-10-08 13:47:43.596
4516,165,48,INTERMEDIATE,2024-10-08 13:47:43.596
4517,165,17,INTERMEDIATE,2024-10-08 13:47:43.596
4518,165,34,ADVANCED,2024-10-08 13:47:43.596
4519,165,53,ADVANCED,2024-10-08 13:47:43.596
4520,165,15,INTERMEDIATE,2024-10-08 13:47:43.596
4521,165,36,ADVANCED,2024-10-08 13:47:43.596
4522,165,2,INTERMEDIATE,2024-10-08 13:47:43.596
4523,165,21,ADVANCED,2024-10-08 13:47:43.596
4524,165,12,INTERMEDIATE,2024-10-08 13:47:43.596
4525,165,31,INTERMEDIATE,2024-10-08 13:47:43.596
4526,165,23,INTERMEDIATE,2024-10-08 13:47:43.596
4527,165,29,ADVANCED,2024-10-08 13:47:43.596
4528,165,20,INTERMEDIATE,2024-10-08 13:47:43.596
4529,165,24,ADVANCED,2024-10-08 13:47:43.596
4530,165,44,INTERMEDIATE,2024-10-08 13:47:43.596
4531,165,42,ADVANCED,2024-10-08 13:47:43.596
4532,165,25,ADVANCED,2024-10-08 13:47:43.596
4533,165,35,ADVANCED,2024-10-08 13:47:43.596
4534,165,30,BEGINNER,2024-10-08 13:47:43.596
4535,165,18,BEGINNER,2024-10-08 13:47:43.596
4536,165,55,ADVANCED,2024-10-08 13:47:43.596
4537,165,14,ADVANCED,2024-10-08 13:47:43.596
4538,165,11,INTERMEDIATE,2024-10-08 13:47:43.596
4539,165,19,ADVANCED,2024-10-08 13:47:43.596
4540,165,27,INTERMEDIATE,2024-10-08 13:47:43.596
4541,165,1,ADVANCED,2024-10-08 13:47:43.596
4542,165,22,INTERMEDIATE,2024-10-08 13:47:43.596
4543,165,51,BEGINNER,2024-10-08 13:47:43.596
4544,165,49,INTERMEDIATE,2024-10-08 13:47:43.596
4545,165,46,BEGINNER,2024-10-08 13:47:43.596
4546,165,39,BEGINNER,2024-10-08 13:47:43.596
4547,165,50,BEGINNER,2024-10-08 13:47:43.596
4548,165,43,INTERMEDIATE,2024-10-08 13:47:43.596
4549,165,32,ADVANCED,2024-10-08 13:47:43.596
4550,165,38,ADVANCED,2024-10-08 13:47:43.596
4551,165,5,BEGINNER,2024-10-08 13:47:43.596
4552,165,54,INTERMEDIATE,2024-10-08 13:47:43.596
4553,166,29,INTERMEDIATE,2024-10-08 13:47:43.596
4554,166,50,INTERMEDIATE,2024-10-08 13:47:43.596
4555,166,51,BEGINNER,2024-10-08 13:47:43.596
4556,166,5,BEGINNER,2024-10-08 13:47:43.596
4557,166,19,ADVANCED,2024-10-08 13:47:43.596
4558,166,41,ADVANCED,2024-10-08 13:47:43.596
4559,166,48,INTERMEDIATE,2024-10-08 13:47:43.596
4560,166,47,ADVANCED,2024-10-08 13:47:43.596
4561,166,1,BEGINNER,2024-10-08 13:47:43.596
4562,166,2,ADVANCED,2024-10-08 13:47:43.596
4563,166,3,INTERMEDIATE,2024-10-08 13:47:43.596
4564,166,46,ADVANCED,2024-10-08 13:47:43.596
4565,166,18,BEGINNER,2024-10-08 13:47:43.596
4566,166,42,INTERMEDIATE,2024-10-08 13:47:43.596
4567,166,32,INTERMEDIATE,2024-10-08 13:47:43.596
4568,166,52,BEGINNER,2024-10-08 13:47:43.596
4569,166,14,ADVANCED,2024-10-08 13:47:43.596
4570,166,16,ADVANCED,2024-10-08 13:47:43.596
4571,166,55,ADVANCED,2024-10-08 13:47:43.596
4572,166,11,BEGINNER,2024-10-08 13:47:43.596
4573,166,39,BEGINNER,2024-10-08 13:47:43.596
4574,166,49,ADVANCED,2024-10-08 13:47:43.596
4575,166,40,INTERMEDIATE,2024-10-08 13:47:43.596
4576,166,4,BEGINNER,2024-10-08 13:47:43.596
4577,166,24,INTERMEDIATE,2024-10-08 13:47:43.596
4578,166,23,BEGINNER,2024-10-08 13:47:43.596
4579,166,36,BEGINNER,2024-10-08 13:47:43.596
4580,166,43,BEGINNER,2024-10-08 13:47:43.596
4581,166,38,ADVANCED,2024-10-08 13:47:43.596
4582,166,30,INTERMEDIATE,2024-10-08 13:47:43.596
4583,166,33,INTERMEDIATE,2024-10-08 13:47:43.596
4584,166,31,ADVANCED,2024-10-08 13:47:43.596
4585,166,45,INTERMEDIATE,2024-10-08 13:47:43.596
4586,166,27,INTERMEDIATE,2024-10-08 13:47:43.596
4587,166,35,ADVANCED,2024-10-08 13:47:43.596
4588,166,37,INTERMEDIATE,2024-10-08 13:47:43.596
4589,166,17,BEGINNER,2024-10-08 13:47:43.596
4590,166,20,ADVANCED,2024-10-08 13:47:43.596
4591,166,15,BEGINNER,2024-10-08 13:47:43.596
4592,166,12,ADVANCED,2024-10-08 13:47:43.596
4593,166,44,ADVANCED,2024-10-08 13:47:43.596
4594,166,21,INTERMEDIATE,2024-10-08 13:47:43.596
4595,166,28,INTERMEDIATE,2024-10-08 13:47:43.596
4596,167,47,INTERMEDIATE,2024-10-08 13:47:43.596
4597,167,30,ADVANCED,2024-10-08 13:47:43.596
4598,167,36,INTERMEDIATE,2024-10-08 13:47:43.596
4599,167,31,BEGINNER,2024-10-08 13:47:43.596
4600,167,3,INTERMEDIATE,2024-10-08 13:47:43.596
4601,167,44,ADVANCED,2024-10-08 13:47:43.596
4602,167,43,BEGINNER,2024-10-08 13:47:43.596
4603,167,18,INTERMEDIATE,2024-10-08 13:47:43.596
4604,167,12,INTERMEDIATE,2024-10-08 13:47:43.596
4605,167,52,ADVANCED,2024-10-08 13:47:43.596
4606,167,16,ADVANCED,2024-10-08 13:47:43.596
4607,167,55,BEGINNER,2024-10-08 13:47:43.596
4608,167,20,ADVANCED,2024-10-08 13:47:43.596
4609,167,33,INTERMEDIATE,2024-10-08 13:47:43.596
4610,167,53,ADVANCED,2024-10-08 13:47:43.596
4611,167,21,INTERMEDIATE,2024-10-08 13:47:43.596
4612,167,27,ADVANCED,2024-10-08 13:47:43.596
4613,167,54,ADVANCED,2024-10-08 13:47:43.596
4614,167,24,INTERMEDIATE,2024-10-08 13:47:43.596
4615,167,28,INTERMEDIATE,2024-10-08 13:47:43.596
4616,167,46,INTERMEDIATE,2024-10-08 13:47:43.596
4617,167,35,INTERMEDIATE,2024-10-08 13:47:43.596
4618,167,17,INTERMEDIATE,2024-10-08 13:47:43.596
4619,167,41,BEGINNER,2024-10-08 13:47:43.596
4620,167,38,BEGINNER,2024-10-08 13:47:43.596
4621,167,34,BEGINNER,2024-10-08 13:47:43.596
4622,167,42,INTERMEDIATE,2024-10-08 13:47:43.596
4623,167,26,BEGINNER,2024-10-08 13:47:43.596
4624,167,13,BEGINNER,2024-10-08 13:47:43.596
4625,167,1,BEGINNER,2024-10-08 13:47:43.596
4626,168,20,ADVANCED,2024-10-08 13:47:43.596
4627,168,14,BEGINNER,2024-10-08 13:47:43.596
4628,168,21,INTERMEDIATE,2024-10-08 13:47:43.596
4629,168,31,INTERMEDIATE,2024-10-08 13:47:43.596
4630,168,2,ADVANCED,2024-10-08 13:47:43.596
4631,168,46,INTERMEDIATE,2024-10-08 13:47:43.596
4632,168,47,ADVANCED,2024-10-08 13:47:43.596
4633,168,11,INTERMEDIATE,2024-10-08 13:47:43.596
4634,168,38,ADVANCED,2024-10-08 13:47:43.596
4635,168,26,INTERMEDIATE,2024-10-08 13:47:43.596
4636,168,34,BEGINNER,2024-10-08 13:47:43.596
4637,168,3,ADVANCED,2024-10-08 13:47:43.596
4638,168,37,BEGINNER,2024-10-08 13:47:43.596
4639,168,12,BEGINNER,2024-10-08 13:47:43.596
4640,168,19,BEGINNER,2024-10-08 13:47:43.596
4641,168,52,ADVANCED,2024-10-08 13:47:43.596
4642,168,5,BEGINNER,2024-10-08 13:47:43.596
4643,168,53,BEGINNER,2024-10-08 13:47:43.596
4644,168,27,INTERMEDIATE,2024-10-08 13:47:43.596
4645,168,25,ADVANCED,2024-10-08 13:47:43.596
4646,168,4,ADVANCED,2024-10-08 13:47:43.596
4647,168,16,BEGINNER,2024-10-08 13:47:43.596
4648,168,18,ADVANCED,2024-10-08 13:47:43.596
4649,168,35,BEGINNER,2024-10-08 13:47:43.596
4650,168,28,ADVANCED,2024-10-08 13:47:43.596
4651,168,30,ADVANCED,2024-10-08 13:47:43.596
4652,168,40,ADVANCED,2024-10-08 13:47:43.596
4653,168,55,ADVANCED,2024-10-08 13:47:43.596
4654,168,13,INTERMEDIATE,2024-10-08 13:47:43.596
4655,168,43,BEGINNER,2024-10-08 13:47:43.596
4656,168,23,BEGINNER,2024-10-08 13:47:43.596
4657,168,24,ADVANCED,2024-10-08 13:47:43.596
4658,168,1,ADVANCED,2024-10-08 13:47:43.596
4659,168,22,INTERMEDIATE,2024-10-08 13:47:43.596
4660,168,45,BEGINNER,2024-10-08 13:47:43.596
4661,168,36,BEGINNER,2024-10-08 13:47:43.596
4662,169,25,ADVANCED,2024-10-08 13:47:43.596
4663,169,43,INTERMEDIATE,2024-10-08 13:47:43.596
4664,169,39,INTERMEDIATE,2024-10-08 13:47:43.596
4665,169,31,BEGINNER,2024-10-08 13:47:43.596
4666,169,3,ADVANCED,2024-10-08 13:47:43.596
4667,169,42,BEGINNER,2024-10-08 13:47:43.596
4668,169,32,ADVANCED,2024-10-08 13:47:43.596
4669,169,14,ADVANCED,2024-10-08 13:47:43.596
4670,169,37,BEGINNER,2024-10-08 13:47:43.596
4671,169,21,INTERMEDIATE,2024-10-08 13:47:43.596
4672,169,53,INTERMEDIATE,2024-10-08 13:47:43.596
4673,169,5,BEGINNER,2024-10-08 13:47:43.596
4674,169,55,BEGINNER,2024-10-08 13:47:43.596
4675,169,12,INTERMEDIATE,2024-10-08 13:47:43.596
4676,170,30,BEGINNER,2024-10-08 13:47:43.597
